id;x;y;private;t
239;DCE9F5E652165D061B7F25330682FA7C953DC35D68D35B223EBC4582B10825ED;0D84E28AC2A9688D527A5387AF078E19FA9D2AEA704529CF513087ABA255401A;1F0745326FC0AEFCC4A1D64C4C0FBFB674D1FD22FEFB938D25BACB8A18C48FF8;67
240;B34916034A3C6BDF3A51328025E3BF1FE52E83570700274C1EE9415BB235FD98;054FE077236E8347EB05608A00F235F430B07678E3DBE795C740028CFB9EB614;742BB1F8BB5A6AD91763F678B9DD306B57E8162FA9A3A279A775E7A28175C1F5;55
241;7C450F273109F9281D010392E0956B1A03898B8E51464BD9D8C151107A798DA7;C7D044857B6322D43F1F80409077082180EC040D59C74658ADC71170DDD3ACDF;910BA593C437378D5F8F3A14896F21C18EFA61738CD8B62D1A36A035666BE21B;69
242;AD7AC6DA28D74919D5E19C4745DE044EBB3D63539CFD94EE19A630EDD423C0EA;FCF47C83CC58DEBD7F6625CA45156224EECEC567DF4C50B58F2CB3E4B37E74C0;C2514F275B08864D73012681EA84B1BF80F289C5AAF21B5FCC535B9688252270;55
243;4387DAA58BA723B1E7D19C7CA202AB6FBD32B723A67203042CD38CF7068973FB;2B6C36E7C94C225EC1F4EAF816C3F759D6836280AEDC667B64D3AB591FE38292;EA62580F2DE202F367367B20E60A45BBC16A89E7C10DBC82E2BCC90BC9607C59;70
244;032EEEA1D4D49369CE323DADED643D6DB3BF0047BE4A323039FB9A4F9995D413;983D8CAF0AEF965738D94832C9325C0A0A247A850E9DE589C7E46DED5958A732;95A17C121B8BF37DCA24380FEC9AB0D44799B41B0303BBE9328A65C436B2DE55;56
245;7F779FFF5E46727EE6B5A83C69E4569C33D5B9A57F21DE21A0616A5FF26A660D;296B74900EA12E5B7524342A7447A225116DB1EEE9EB12D35CDEA18460F4E270;0360594E949197FE689BA5C34735CB1F7D6894E589F95DA1AAE6D6486EC35DBB;71
246;E7F7028D7559EE1C14BBE0847F45CFFC773549B193746C7EAE9488440FF0FE1D;A2146301E6B520A727C5355DBAF8132D166E3C8F6172642FDEA7CA2F2EC12194;D5686C8B2D561C766481CFF090B2214F98916D36570B8B2AD514C01E523BECE8;56
247;9FA8738E172F603120159F72CE9EC3DB56366842F4472B0E9CC2A6348FBD246B;8ACB160404DED3BDAB5D44952592EDC1AC75028A43D84336F8508D477FDBE939;307592049B7282412AC2611D17D6C513108B612BE023D4304D259D8FE455B0B4;69
248;D4D45E230C66A4A8354E2CC14E32323D13C5270F342E3D0F880BC6939F9A0E5A;CF90E7E9E3B7D5B8A4F3B7BDB17AD2F6A0977C0D5B1367262634C60A7A570FCD;F5408D4FB96600F71753A08FB3BFF0615D302C1E0E60484D15B3063E0F9244CF;56
249;AA7E3BCBF82F8B0796E4C1475ECCEEBB62363C9AF182893153F971ED590E8853;F1B4C2C1FB6DC4F842649972EEC1E2586D10DEDDE0AA1316E523875AE4A118FC;F934F990787F2493734EEF924C185EEE6BFDA84024971F26887FB9D61B3224D0;67
250;06E5049BADCED4472A4B661514F4BA52A8200BE86DD6A87EDD76C9E95C5655A5;E11330A23B03A2AAFD805BE87DBC862871C0CAA75DF9DA2D1CE6ED29EC191BAA;40A506974DDEC5AE717564EF5818D51E671EC432A86901964EBBC5FD3171993B;56
251;A382127CA5F2E49163314648658635A226CD633D918EC082C522184672B63D77;F6F9D2EB7B22C6865ECD6D5B2BA0623486730ED82BF4B5B0206B609E5B4BA6B5;D49C90702DB36C0707AE9D0FF8C8D51E6D958138C95170A1FA60D561A7A3B81A;73
252;09A72E1B2181807E151A9278E58C011760A8D8636BF5F48785EC9F896BD9D2F3;0AD28ACBA532BE622C76F79A9872A7EC0CCEC3A7F2274700F8B602DA4B75F4FD;4E159B0F9A7DC946EB801D305E5B5C3DBA65F463EE189846DF44B3A2B46B40AF;55
253;5C9AB766531EAD849A4E5A5263ADFA05B08716DFD3D8F1683E0E5AD8DE90654E;1A005AC1752A365E51F3CA643E576276BC19DC478F4AEF489C4BEFAE831F0C05;B2C73EE68F8AA7FC176E99EF850B7174394E0A8E6CD5E801AAAEC10C9920641A;66
254;960CB5C8B0CA7A88E95E550F8E207AA3AD16592F442588FDC04A21D98C23266D;26DE0851FD1BFC4D303F50C116D9DB536A6BD9CD265914C95F713339ED16749B;15236BD3B9BBA3968219C9C392498E70E00FC68CD6C22CF6625CB19DCBA5CF4C;56
255;6D9B2736AB1509796DE2C5EFA609F377437DF9E22F3AC3511628B9699A1C9864;30D1654CF05DB8F0B3D289E711B1FB11796401B15BB8574D4591F12BF752B94D;0EF12FA0B0978055D533B6E4FF2034809004542B6FD82BFD8D904A49AB543AAF;72
256;E8C2DC4DB8B8F8180B9F247F4D6C792051AB1F0D9B332C9B603BBAA37A65F049;B9661769FF47CCD8D2F1ED9955927ABEC6E440B076CAD34AA532F8C3F1D2EBFC;A0E817F93318A9B8B3E76F5864D30DE4491592B3649A55D7C51227165574CF19;56
257;86F9D71B6DA6D0406FAD9190893AE15E92B4317A138BA7BDF0D823D7A09B7F72;A7B1F808B22D462E567B6AF63C5FEC7E4FC1A3D1476EC20FC3DBA92BC50CC888;381383C7196BE64C43AABBCC5E10E429AD5BDD843C718333B41359F59C0214AB;69
258;76378C2A3586C42857D7A09F0BF1552A3A259C1DE595F69D747755C85A02CE45;2A7673018CE6F4E056E56884A38360A1D6D99F97BDFFEB4A506F26C63ED7BE7A;888CA95EBFA9D5039611878F5AAAC96548BC56F93FC6CCD5FED6A64043A9A3E5;56
259;F930C987F7AB69FF0EDA6988912919A2E3DDAAE371164ED5D302F6A4986B2F07;34DF69CA92E8712AA4E2DB875B996EA93750C48056221544116D9DC4A5169986;2353B19F6F3E5BBDDE3FC414A5D48D6B575C1AE355E6FAE7F9197F7D84F47198;69
260;CB9EFF22B48C19BA802DFBF7C6C8A64B8510336F256A74B0C78A997C82E7CF4A;131F0CBD1EDE3681AA7A1BBAADB2DF7D7D3D67EB4D3CE4AC58646AFFD8C40BFE;7EFB2F6316C614D77C6BDA452165AF513F8D11414976B96D0A2B708F84A279CE;56
261;A302372566A9BC45EE62D9A4C0F1B4A9C3B4CFCD9F46182631D025CA18B627D8;977110ABA76F0E335F2EF6D4D7A8DF92C66A8BD64796FFF3DDBB815CC88F8E70;78825BF86101A0AF88F48DF97CE0A8E2E2A19736CE427658A363CF551D5DA016;72
262;84DDEEA40945C456ACE2A3195C772A6CCA486B8201DE2EB2CBAE4EAB0B062B8D;7FFC39A9425E50F4F840F5B7B5C922C315B9339391E2FE35BADCFD6536C06817;3FCFC42AD3808355B9E17353EE0DE11874ABBD46D2532D67FD31D2F7EBCBF049;56
263;AB338EEE5BBC665BBFC174C16E2CBE5D913AED1879D393AD541D44A1101C2422;2B810F9944E00DD631832F582FB91A278E8E2F78C981EB2652D3501A4FA4E2DA;5B1BF35792A23869995014ED782044E8C1B9FCDD2704A5AD12B02FD946ABBEFB;71
264;2E23115C27EDB4F7F2048E106CF980C9B6BE91F6811138376B4ABA090F4B754E;83DCAFDC1FF6F62943163B9B52E2FBA58A370D80EFE9C691E6CA73EA2C4E20FC;7BEF9B1C1C81969B378A8A36E7B963C04FD80E8D892A98BF0BF2BD8D51A2DBCA;55
265;753B2CCB1D5A06521487F0CF13CA8F02C37B6530766DD3216C879359C36D033A;CF613445421E2CB9FF6B36726F72DBB089A4D440D416C7ABFF66454A06182DB3;8D2C9B94F08450CB6883BA3563CD6829CB98F5739CB0D7B26F1800476D65CE95;69
266;95C1E7FE0911170351356C5C4EBDFAAF06E8A95F5F0A1DDFA691A79A6FEC73E1;451E540FD1D13A29CC69FE2A793252453269EA1C8CDB01AB777C097E4712670C;25F981A4643ECFE5F2D571C45B39883D5F876FBEEF54B8175095049ED6765434;55
267;AAF1E509DC0E63FED11485F51FFCCD59DE3DE283F82E09798C85026566005338;D5D9E890333916F1E5AAE54034638A6067376D6F9D37FF7070BF1CEB0200F4C3;0FC901735E1BA2BF581EFD44DADB1EF69C06433F1891E889966F1B6F1127BADA;64
268;ADFBA1A7429F26FA8A7C7D2C980987412C3A5BE851035F0163FC0209E5F87CA5;A6B9A688168CD4F03B16767F2CD52BFF7D23BE176A09DA421F06074BFC314094;C1C32640D89BC0BECAA1D7C97E92CCE8C68051594AE221BCE0A5F6D5E9D61ACF;56
269;F335841DE238AA01B1D4EEF32F860640382475AEAC908169754141346D7DFFB5;6991EFED5001333A8468A942E6068E0014F10EEEBF8DF93380659E2423C914D4;8E4C42A53CF83F48B8402D2BC19A4659A41CF5CE74AFA884DB220F64BF85FBDD;69
270;0A35A49A0F6F70C50911E15A5AC82CC0B3E5B3CE0E4A7CEDF9ECE6BF840336A8;2995F3CF6289129CAC5BDEC6B222DE6D7ACD1343AABCD2F6A00C888B6C3CE9B9;F38B124810E7FA1A569AC7BA2734E4BB62B721F9CB92F1B6443F578693F1D62B;56
271;D22CE1147D1FE19246DF106F7AE787729AEFCCBA515CC0E2FF524175D9FE4B6E;10F081227AA005B2187E4F3014D59452EBA0E93BF05C2809E9FAC38B349774DB;85841E894228332350B4A98A9AD54E5D26786F1DEAB8E4AF42E156E1C403D18E;66
272;973403609F74BFC72169D8E4631C90FE95142502F205F6FB9B3FE7B02A5DBF0F;B0217BB377058173C17F590554CFB8C48FD4F9722A8A1BD55F07E57E4096F244;A409EF0C34FAE655269AC01EEB6DD75F3F4480403FB03FB488B1E45F0510E63B;56
273;33A6D4F1FB970A7DDD36AC3672479AFDFBE70A4523DA4443191856C27A7412DD;01BA631218EA362B3BDCF5D73B1506897513CCC11806EBD96C04272A600E61FC;1AAAA693F8107AAD441AE3620CDFB1CDA0B031CAF48AB53128E4EC3480261A72;66
274;FD4519A9EFF7FB31927F886BB33D8505ED29D5493C1036BE722BC4E0B2DDD9C5;69E7E5EE682F4F46D5A78021AB262C14B89BC814B01879F9179CC151B5DF6536;6FAC8987E0D2EC48A52FC1F14532421ADA0CDE8CE0006A3F321DBDDA679E182F;56
275;AAD0C34E38F06EBF141066CB3CD1EDE624A090BF9840A23A588B9AD4FA77510E;C7C3F37D59D24365E498A9BB4CA980A09E814FEDB2317024CB8542D343C74A1E;CD24E3A1B26219BC62BE18700ADBAB81CD345591CCC1F368B8C61B9BFCC91A29;69
276;D35936CAF5D1D67265CB186A10D94C21A96216CAF8E16D051899E06C2680DBBD;CB70D0F70E8606B0923B2B65F56D34090B5B71763A17583CCFA27930EA6F233A;2D11BBEE19D6D2B1A342374A0AB1C0B87B8CE989ED5B91A5EB549065DD8D2073;55
277;735DC2387E950E77DF2C46CD0AB6529E9B953194AFFFE086DEE268D0DE056BE3;6E1D81092BFA3ED46F622DAF1513A794DDC0880B7B6A64A2E6F7128FF98D3029;2D469F8E77B6449B58EF2E1B5A1BA3E0188FC4AEF3FBAAF35AA70AC1E2CD212A;71
278;8976ABBECE8CADC3174F2065F564567C9AAE2E969E318323656CE60E82A10581;FF6758CCE43EA537D3EF9268C45DE2997CAC6884E43DB6B10DB2A8DE0219248F;128D347D6428FE0030431DB9FC42FBCD95CCA499B0F1AB40B50D0814302012E9;56
279;B3585950A6E733D1551B5D6D7C11EC35FA4105098E9C19505E35700001290BE8;5B0DA51472C69119B86E4BD580EF0C7ED6808F78CBF5F9DDE2481124BC45A9DF;7DEF5B6B4DEE1FEC9EC895C7E3566C94FED192996938F6F16C2457E9FF53F535;70
280;3F86DC9E461E6422F5FED65FCF0F9AF158FA8031BA9EDCC568F9514586402DFF;95C5AFAE8D2F403C5E3E884A1C6BA67931FBFC32644E84C183E504FBF9BA7CF2;0B4155ACCF5BB47E9BF0F3941DF43DE82F856AD801FD96167B86EA72E2F2CC7D;55
281;3BD3ED48C51AA314EAB402469BB1467198D0F82D47223B479D4F082D6FF1B858;87423ACAFEB96A728182E983ACEB85B6F64130F02D291D7D3101FBBD53C522E5;653453D4DF72E110648730E629DC750DA18670E837C7E96DE5A20A91E81973FE;66
282;6DFEBF3ECC93315048ED2B8CF46C85400A42BD6C2B737F909AE012CE4F52DE04;7A35334F0A485D4EB81C292785D59164AD7266351DA8BD53276B9F2C87DCCD9B;40D1CA6490BF5D7A29A74EC4B4D99EAFDA8A3DDEFB96F76CADCD5940A746BA92;56
283;90B350B89DFE39ACC132E6C5F46AFB087EEBD4AF08B2DB49DF9EA34515883AB5;4DC850F4CA5F4B3B389A982937230A003EAFAF118EBCE82BCDDAD8467AFA330D;20A4F0448C9518FD9F59C1F23932D152DD64C003F484EBEB1B398EFC4B6DF3B6;68
284;04A04E0348320AF058F7E75FD0FC10DC5F808781775D709BD9A098414597E669;3CAE87058785841B0C6F5F63D2E8DFB88D2B747AD0AC58CF15C2041C418CF027;C9E4CF73AFD32F125F365DF2FBD5CEDFD414F1C7FA5B420F23686A20BE496FCF;56
285;FC23A74C4DE661ADFB371330BB30859455D5B297D93827A11DC33FD6F95E43AA;F1DBF5AF1B3244A8526FAEF1E99DED772EEF79C870C9176A8209A17813E94B12;78D694F6B4E4616AF98DDD55499D407EF3C72131DB831AC3EFD96B5E317B825F;72
286;9ADA0DE5A676965960E33DD59AC8E44A2BD8B184DC9FF47B4BE1A5BA84783795;23AA3D0116E5AF24EFB500F583E83531ABB4424C26257C5AA1F7CCB248E22794;CB6F9D98E9A8A1EB88B975078ABB6DDB5AF96E063209928E2E56C47763E96AD0;55
287;874147C3D9B71010BD78D0BA60A1C5603A53352C40EC4EA2FB25631931B9C103;4B66A607F9C8B1667E5C93915C6C0BFE65D468AF611281C2328296E2046326ED;110D6AD8D545F69B04C871242095DCDF53A561C0406B60F7B395FA2BC54C41D4;69
288;BA75CD18C109733B4641FF30BFDD68E8F0816CF0A6B22B6EB191B2BBF9927CFA;9FBC9B2C76B289ACFC067D239BD0F854BC6F573B41B2523798F46EBBC2ADDB36;FC4C34E1A125A06B283AEAB3C7698AF62581BC853B0F33ECCBA3D732A394542A;56
289;45109749A5BAA9DD29730B0571160A90855416D2709D46A6937EE49E85B2A498;145086687F5D9BFC60AB78E7CA8FB7283A74CCC9904F175618B6477E1FB0718D;2CE8C74694768B79EA1DC19D2144E92AC7750EC6E6A3F9C91B797216BC843535;67
290;3A0F800C7C08FB86E28447FDDE8125181230ADE0F74A7F99F5F72A8A6B101F36;821FF7059BD78B166493C6283D791F05A136641C7A56883B7F9D018DE3ECC570;11A64E7553FBDA88D355E2B3F58E3F52832AA293FD3127A1CFCC4DCA74811783;56
291;90C6DE35619583503F7B1CFF59E30985B53FF7087D2215F786F5B6B6C570401E;79B6CDC9FC616D4514ECFADED34DE05E1CF1357A71734B522064358E360913E8;C896E3336F8F2EF5E3BC1968A363893647E5DF042AA447BA7134B023F3A27A46;69
292;97A94B2DFCE2B7EF0E9A3D43BBB0A001CF720914D8C4EB23675100D0CEC5E409;C14D43F8DA0043D813D1F3AFF9A61BADCC71C9FC0731C5A2968C1C31EF15CDD8;DA4A7D59094A3FA6BAAC597725C22CEC4E51015ADCC7996AB3B2E5B1137E9C57;56
293;85081DBAF416CB2D8CBA0ABCF648DA4DFD593702A94AA7E75A15BB5844CA3741;7D2B2600C5D533414990A98CBB5B5D6353F3C57E01D476EA28858259A80E158C;BF16CF59FE3B0C33DE071038C2F7AAC4044EE91879E2A50609D7BEB6FE75676F;66
294;4D554BC31611BF90D55A03C948BF91BDE037470E047F18DF6CBFC19E3AC45C68;9510C3C60714B0DDD51EFA3EE953D85E7024CE99ABCF55665BED307624E262B8;79978652195E95B8BD73AE54081BCFAEA1A9C14CE45D63A10984E6A7093D60C5;57
295;C1D490CA5C86B40CE450E4C72E3775F34866FE37C65147A615DDF99ABB38CC76;9E0C5EE54EF085EB5F778EC02E65A539AEE1C2E0174E737670FE1822D81FC64A;BD29C6A78A5C2D774A62A0D16EA673524D120310F04369A29647F24DFFE3D681;69
296;482C62DDE2A725C8C5F69A34CF74E380A3E940824B1F5A3F20D92F6C557A30A9;6BA098BA693E542114CA1349DBDE95AF56FB973B1B784275155F267E3198811D;152C381283170044ECD8D18EB664D4A042C03A5121033866F84330E69E411D25;56
297;B657E1DE07FAB971FA213A90069E7BD9E53C1120B8C64F5EA77C5B7C14A22C8E;A6E349A363001797B9D8393F258C76C22564A444B7E7D8F97DD6D2E7288D50EC;F45B7BB07F25FFB543B4D06FDC2D2DC0F14571788892F4548E97A65B6957ADC7;69
298;BB6E8072E5AB4D0A859B862422EEF6C098415D41BA0917300D6F19C6BF703714;85112DC14B44B9200B5AB0FD28B52E6E2CE0DC5ED2CB9621CB94C97926D84FBA;BF7E6CF99C7347665276F539809C81E3C4AF8BC420E1A686982D31ACE1399077;56
299;5213CDB4521EBEEAE217E9C17B2EE35A5D2E0B20B33C1C10BFE2A830E14E86AF;DC91776AA45B45331FBBADD626FDEF7CB484FF039735D65103A3F37C76695033;ACEF4D89607C5F7894ED313D2FED1D4FB6C13ADB0424460F683BB757F80CE68A;67
300;581BD3EAF545C8B64468763444E2FCDC7E35C220EA4B6778B2C7EF7BF4EAAFFE;9AA4342590360D98991A3A4377045D1FD5F7151B53D7CABD356FE5B9FDFE6277;DDCD9313DB161EE4AADAAB81F5C21C22C0A887002434AB2E3ED79928E46A37FF;56
301;9D70FA37E7DC3B0F9D3C4179C19A0039552DAF35747BA67357CBDF7A3031EBB0;1E622C5F4B3B8EF4A87AD934306B4F10C0234B36C0611ED4FDEDA6EFD79DE830;D9E1074DDFFC3C828B71C35F548CD74C92263CAE1EC0D0409FC37531239A1E57;66
302;3AA7625E6103C3219F998AA1F1B58E04A4F592560CF342541C6164D27276CE83;0F918B5D89A382B30168A2E7628EA7416EE9A551118CB964D666C2BA9FDC4FC6;2DBFC56CD9269D11ECF87623F69C1CE8520BA6A5FD4A92810002B00152470FE4;56
303;A109BE0CABF444CCEB0C53DEE4148A486F83AFAA0413A73B30F5447CA66243E4;5FB22D0AFC9BE3D02680F6E3562BA4ED3B0CE8BE160AE578563AFFA4050FD5C3;7F0705AD4EB55D552A1D722C7A9517DCB0A984D87D855E2472193B19BEAC1CAC;69
304;822C8D58F33A5A579277FE9D95FB53AD92DFD9C9CBF7BE9442EFBA01911E55AF;BE72B29CDCDB35E07F520C127042408349FDFF45541403E0DD6FD12A902CE28E;BE6EE0B00963022DE664D391DDCFD47580DF8E73AA7524EAA0DDC0868245AB94;55
305;FE370FFAF671D7E71DFB3430544FEAB8811A64491F24A7C8FBD84B9336CDEA6F;5A40EF1445D9954E1BC8E7F8D2ED68D7F9BA73E42125511AE5DCFF9E49003140;65109EB1CADE501594FB08FB5DFAA76829FD8486FE6667A5281EBCC2A2A38EA6;68
306;3C38A0F30018E1A8EDCF3D17AED1BC8C92AC75324E2CCD078B8865B4730C799D;D9ECD76A047A9D6F9461CFEABBA64FF331C6A4DC4546DBCFE82B4BC077F56C7C;D7AC014CF159C7F3582AF8F7AD9395C7AC2DD0F524D618D859722F0B192EF00E;56
307;CC227982A650B2A139D727B0714B9595F1CBC670443D7D9A08F84860AE913E01;A465B8BC90F75AE7B66C9C9BB4D8C2FE6A0825486B6EA3BA49D192E744EA37AD;F6D3BBD995B3A154D1CAD8CF09502CA26883E8521586AEE6109266F6606003B8;70
308;18D9ECC964A5E1445E0D85732DEABE65D8F234A476BBAB1A1C4F449A6653329A;F93D7C47B5DBB5FB7E0E0B428F674BB4AB09DFCD543332A7434D6AF37EC27B12;632383128A2BE2FBC42EAE766B52AD1D8B26DBFF63BD5733F42A8F931DDC7B0A;55
309;5D01092A4D19BD9E1F19759E43CF1824CBEA0FF81D101BFD355C60E4CD6439FB;53A00D6F0D29669364AFBB271B5E9BEAFCC8C8DA1B6DC092BD2E5D928BB1C508;80513BD78B019392D9A43EED40A4B9E3E2E1D47405ECC7A85D9FD46AB1683B04;70
310;CCC1194E35FB936BEC4E0D3754187DA8BF0F6546279DE2D027D969DE29D9BCC3;787CCC6BA16841872BBB9747E644F9A9756B7DA2F2057B694B1413BB971D77A3;F81EB0A7BF47A9563E2394CE22E34504F4CB49882973BC37C69A710BA9CF9030;57
311;6CEB758C133172C818BF1C1550D7AF19761202605DFF4CB1D297C8D903D69EC2;73370CDD001650520BD601A93957EB53C8274DD1CB74BA02805C85BE3C621006;90873F17DA9BA334F58DBC5CE6655F2283CC27561A7314CC438C404FAE0DF59E;66
312;AD8A47B75345A231D9EF9A396E93FBD8E535BE011BA5DA0B8B09BDD170F98BB2;E004D88BFC4A79C4F675E0665C9784455981846ADF811FB3EBE452478468980B;CFB21B3483CC25D95BC1A517FAC667B50A9F8A239D637A3C5BB76C237A5A531A;55
313;7C2D6361434638555950CBB2A77E3744983909816D227B0B5E6679F9679406D0;8B007BB3CBBAA3B342067DDDBFFAB3E5E9529F13B61DC4EF1059BD831A67714C;B36C38B1AAADBABF1F0CE50F60D745F0EADE537F33180F7B3569EB1AAE6325C4;74
314;C8499A2AFF2E9E82D34627F0E3A2B87581FD4A249C1EF07698E9E63FCBF64EF6;060E07E25A1C6AE13C7975CD15CAEC78F91C5330E1E3877664D768D782EACD3A;98C53817411DA6CA4A61CE66DA1828E5A6EC3273A2D6647A1A42FD0BE7587269;56
315;F449408CDE7FEE24023C29EE9727BC69E47F03436BA0EB3617375C4C6D6FE91F;23694A480C83D0B01F9C335A4587F74B4BADA7B8A9B1CFAF9743AA47A8B30759;DC5A3880EDC34CEDB01AB610075535FE84A3B0328731F50F461C2B0B67B62456;69
316;2E65860A2FF57E8345BAD585B4B5B54669B5D2F4B396C9C41EC6B0ED8AE74CD8;CB20EB5E4285494E4F4A7361606EAA82D2A12FEF1EC570C8CF908B4B0B6D363D;701EB0C0AD4E8ABF5610E14549045B7B6C08AA2EEC92454C159A355CC04D74E9;56
317;8F90C9DD209F9D03E1781D477E9677C7AEA7777584EBDFAF838C535BD18D722D;874D6F4DFCBB1AFAF1E27247787BAF794326738FE186D2541C486694BA02EB38;31491A432BBCE84D5D5B5F45EC922AD43A910052586A02525A7B497BCC6C1B79;64
318;CF55D6A8533538A45F0C225EBB8D38FB3713156CBDDFF6E81BEDB8C351C910C0;808E4BCAECB1196313A3DEC7C96CBCC92A9B7B27D41723AAD38363D9B0E2D483;21869F56A17984153B0F467C532372C2E95E68231931CE236883F94F0696A068;56
319;FE27516C2900D31D9F93855C6FD7E054D9CDFF72EFB06507B7A3FF1656BFDF4D;22B59D00A1887471FD7E8997043A5DF7C42AEFCD34D445C4AD1318145A5DF96A;F5185B61139D76D7B919EBB7F6052450212767EAAC3A61E7B766D2F857BA330F;69
320;DAE895DA00DAA87072156962B4DD915903079BD0A5A18ECC822D9C864B2A1862;7573F74CD56613D2243C55CBED80E60BC1490F38F0386218109C6237359A677E;509F059DFEA65CB1CC13EDC954CA76E4621E9BEB58AF3CC5AE22F37625D3C354;55
321;33CD2AF21E1E24F8E2D6EAFF3F886F0FFD8B3D0A5A451AEEEEDE27CEA228CD87;9F4B4091769D9D08570273516DDF814037D5871454ECC15DF046B847BBCB6B64;977BB52009F1A4874AA8963E93A098450396C41000116E37C68225F64BB03FE5;74
322;549F8595918499B3A31BEC51F52D4BA2B080DA006E0A9935F8EA7A3B6E0E6F03;B2C2EC3B857E9ADDFBC296A0E44DEC5514C897D0D65F56A5185E6931E2190BE2;340FC9513A9D97E519AAC98599E4778658BAFB50C6BD221171558F07E3091DDF;56
323;A95E7F31015D0FC436CA6A1693731B64E826C3E0DF80C911BB6CEB8E54FDAD2A;0220137FB27DF721E35E496852C2CD8E73E92450FF9E938E2A1889CECB350320;E88C0274698B22F6C2A127F615321CD95CC1FFEC48809BB107EEB8F61ECD257E;69
324;5E3D26B8CB821094712FB0C70D6575706DF041CD043A843F29EA357F568FE554;AB0B60221256767C2578652A9FB9920D563FD5216D1BAD733070F3C3096E8587;77C24C3BDEB28CD8B653864687355B79CA2F71DCDA5B84945F3B4A5E0B21CB29;56
325;2DE6227BC62049EE1DBCF5172A1780E545C65A09D0F9F9EBED8A56974E02D2E6;51DD07F64FCAD34B6F6D31D0E2A1BF5D813FDD52DE42DAC5C60A186403DB50D9;C4ADD77432C926CC8D21BB6BE70C7AC150742811E02E9DF3F1CAEB09493EFC8B;70
326;2B4556F650DAFD88E2929E3D674C021B500A0C29A4AAC13CB7014ECF0457EC8E;4B08EE7FCC2713BA8188A6A0C66EE96176DCBC5C49BFC708487D33398195D438;2046CE0D3048A153221A8A51BC88395BFF00E2708DD79D46B96F1B20220C8D50;56
327;FFD3D48A2D532378B83558DCCCF12233B2E2EE7B2CBE8D11848CB40FEA190A93;B777EF25ED6859A323B0F367B62A6E83D6801189C19ACA54F40B6E271B109924;8207FA4FE3C2235CA34402C8013C4C9EC77006F53E1FE544763AF95DD7EE6CA8;67
328;6B94B8FE2BF1C242F1B255033AD7F46D40E82203665E6BA3C9447A11611F0514;D5AC0EAD56F598AAC51B1B84D5D8DD43EF6DD0EDB6C9B1C6C63A97883A6EA36E;727892EBCD1D81D04C6D9E52DBB3050B932A4CF8C7F41F050C2F4BCA14440387;56
329;F5FECDEF2834EE5F13C183B777B33AF6015B84D7F9D52AD30190996DA7703940;B851D299779C858EF76923AD79C0F343D89D8950128A637DB6BE597CDA0FEC8D;C02AAD8CAA245E40E38C7C5538FEFEE9133FA4CA2BF8D638CF889F59CAE8E040;70
330;BE5CA9AC05D796A8003E53C7A6868218126B88DCAA0BEB55B37B11BE5BA0ADF5;B7E71BFF44092476061A65389F67C97CFEB89E0733AE5DA5A238C0F8B6D12C1E;7D1659F15F3C46032030397A6887BA861D1DCE7E4BBCC769FDD52342AE197F3A;56
331;988BFE23A7CC366ED521F8C9505DF242FAC91048CF6C275893D5808066FF0A5C;63AD80BFE1DB5B0E3795B0FEA2CDC400AD316087437F88CEBF33D17E4B9FE689;E7A380E45258197ABB3BA6038E83BBEE4C77230A36C0D0F91CF8EAB33D133A5C;68
332;3841ABA59BB20279D1DF7A91586F6E6CA70E48BBCBA165BF6893ABCE9F7B81DB;A76F20395CAF358A4D1800AD500446F4274A8A85E7B2AE476C2E473A45162B40;A157C9370914415745570C93C43CC882B18AE85C356D79727D1D7831CD8C0DA4;56
333;EBFF5546F3111756DACCC5ADF2B7753915DD4383D8DEF74355ECBD210FBEB23F;AFBFF3F67A2B2207391E0507BB8F3D76D0CBA14005F36E0E788E023EFF0719A3;6DF4FAB1755CF4F578CB8D015A41E6FC75814DD54E7CA090D4A9F4FB6CB8A6E7;66
334;9C3C889FBD15738E9F4B9F68635C7D4C1EB112E881A4AA7C13CED791229B7F67;9607BB3B6ED88D7837467F1387282ED0B5FF099B536513EEECB229E0B7F2073A;A0AD7D8B788516ADB2192056B59FF0EB84557E53F0237E04B6262FFA3B87E557;56
335;158A3F76FE72D9ABDC701C3377C7D5D7636D68D2E3E7C4C411CF8299D080D574;421AE4AFDCF685CF0043971C87D8E76A71AFB1DE5F5A5232D3E7E0627663BD2F;47FCA9E8CDD97B3DC238F8DAAAA1A856AB68ECDA50975384B952F48A0215BE3A;62
336;BE1648479DE190F31B486F064501BF3D7EF33BC4886D594BC9290B80FF256BDC;8FDC57755D5533EBB81B32F34498D1076184BC3E55CC804F271AA66B7FD1B8CE;8512208D23DF3932B419DE0569A54EC6BC282452D1E31223E1DBDF7E3E21CD79;56
337;D265A67F005AD44647122C2F6CCF3E95DD5F6AE7727BB94EF8821F3D40AE1765;05193DF7AF4F757FC51001AF8D4CD76B400EA0765097C5014263605F10DB656B;A9C8B70FB9A4E63DCEA7F8F4FD74D47314CEFC40855BDACF5CD781DCBB88FA5F;70
338;509F5EC948275FC73F16D76B68C3401220E8F9EE1B66AE1B8417FB73B7EEDE39;0E365C79A4F0264DADFF0EA0FEADB200A75FBB049A0741964C1087AD27ECEC3A;57168AAEFF0690425C4C56BA1E39826272FFEA27015DD2E065C89E3B8AD46F23;56
